features,1_fold_column_mean,1_fold_column_std,2_fold_column_mean,2_fold_column_std,3_fold_column_mean,3_fold_column_std,4_fold_column_mean,4_fold_column_std,5_fold_column_mean,5_fold_column_std
systemicdiastolic__fourier_entropy__bins_5,0.21513431620626094,0.16072915534027324,0.21091269674035606,0.1574285870125358,0.21666748702856625,0.15430424990504812,0.21656676320166712,0.16633867516682502,0.21047816025370847,0.1587348816509441
systemicdiastolic__index_mass_quantile__q_0.1,0.10279895407505404,0.013269883822558304,0.1032282323932786,0.019475746941604703,0.10323989600848862,0.018640853925699183,0.10350373453031897,0.02174038919914861,0.10322925395610694,0.01952541001275056
systemicdiastolic__index_mass_quantile__q_0.2,0.20346032973643066,0.02126774086038092,0.20393774079210905,0.025477906448674256,0.2040052234267105,0.02420675352046086,0.20425215500269425,0.027610932832719697,0.20398373835634645,0.025845859540644986
systemicdiastolic__index_mass_quantile__q_0.3,0.3037153660123521,0.02637074915626266,0.3041917090460823,0.029563092567117286,0.3042568542568577,0.028321244861672725,0.3043926920723788,0.03121841387699193,0.30415528108718903,0.03033038695827917
systemicdiastolic__index_mass_quantile__q_0.4,0.4036064154973672,0.02926821815174968,0.404042225304362,0.03142601700621905,0.4041674120186517,0.03038133522563665,0.40419491037732813,0.0327692705247447,0.4039051019540692,0.032414022468405634
systemicdiastolic__index_mass_quantile__q_0.6,0.6028686210240808,0.029249134065836,0.6032371705963997,0.030029266031283273,0.6032807412972769,0.02951029516556182,0.6032226603909665,0.030854133030481286,0.6028208911720849,0.031242252286089324
systemicdiastolic__index_mass_quantile__q_0.7,0.7022658638087673,0.026603228834143792,0.7025224225612331,0.026828397558204355,0.7026009802869074,0.02632984936475529,0.7025024079088203,0.027196644834655087,0.7020354379956276,0.027960588468902533
systemicdiastolic__index_mass_quantile__q_0.9,0.9009474091260168,0.015005056375206991,0.9010063183849112,0.015192783889923654,0.901112363302396,0.013766866572015585,0.9010391868233896,0.01376798407160112,0.9007772555591508,0.01571761535194049
systemicdiastolic__kurtosis,10.17145085931502,33.6284666277787,10.439509291542524,32.03111366739161,10.382812912169307,32.661128019992816,12.050663515933511,38.510286096788384,11.481358797089195,36.710201730299616
systemicdiastolic__last_location_of_maximum,0.5179034851888663,0.3238104203267868,0.5273567575897666,0.32474290798519656,0.5232758517882478,0.32116689913503305,0.5208010007208572,0.32177850184662804,0.5237138849418873,0.3232416202620215
systemicdiastolic__last_location_of_minimum,0.4980616015418793,0.332144659473563,0.4990624133148383,0.33441761665626923,0.4926335372616347,0.3323488855399601,0.4968197430352349,0.33154827728895964,0.5000227711589579,0.3359033851882635
systemicdiastolic__lempel_ziv_complexity__bins_100,0.4809674191924742,0.07917018704346135,0.4805846817691423,0.07967967281489294,0.4804255661693624,0.07776221827501738,0.4779384059946289,0.07979264395719232,0.4794148722993361,0.07839069788091825
"systemicdiastolic__linear_trend__attr_""intercept""",74.27535147747318,475.62130130876517,59.88920895442031,108.15046393323158,60.15817317584856,106.57454356106035,71.9857712492512,484.29049265034064,59.400295461739816,106.5448410146515
"systemicdiastolic__linear_trend__attr_""pvalue""",0.06045238626125516,0.17873676528996552,0.05962617164896375,0.17683186799368264,0.06392965868537741,0.18338548930741885,0.06408881141504003,0.18524206211293545,0.06154859998943546,0.1816415220724076
"systemicdiastolic__linear_trend__attr_""rvalue""",0.0350698853888044,0.4788952850693597,0.03950251109170912,0.4866807396216878,0.04076839530618946,0.4767297503287681,0.04223560193740589,0.4747593164247103,0.04847041083099332,0.48735323717084206
"systemicdiastolic__linear_trend__attr_""slope""",0.04728886240264134,1.5425998852810703,0.03409469725544032,1.2995669347752499,0.03321699052407265,1.2781214701682844,0.07681526770308209,2.0009433974976423,0.03250225827938218,1.2895080628876952
"systemicdiastolic__linear_trend__attr_""stderr""",0.0029047545664822624,0.0067189082990293785,0.0033278122242410622,0.021887154166001843,0.003284390237654589,0.02151016448873184,0.003571930788359867,0.022544545479408592,0.003283311695500165,0.021730117375038837
"systemicdiastolic__matrix_profile__feature_""min""__threshold_0.98",1.1857438442096575,1.3990093480805748,1.1842061682177525,1.4495411785202093,1.2170716353249866,1.5471785817077357,1.2239743555845377,1.5263479422487711,1.1933996381555705,1.4355590233724762
systemicdiastolic__mean,84.18236815082678,763.4540176520575,67.03204802943524,174.35132016488086,67.11713269064202,171.57846399379625,88.07856983304731,777.6003028281365,66.20951857127059,171.66726091253074
systemicdiastolic__mean_abs_change,1.7804776055882647,2.375085288809238,1.7807375446760587,2.1629347808084534,1.7954217010259463,2.2793732735410326,1.8913451726638841,2.8298490193507324,1.769408172428233,2.336900098226081
systemicdiastolic__mean_change,0.04742005129137029,1.5461025174943988,0.03500168664666296,1.2286404089814404,0.03372006857393647,1.208413670156908,0.07700835031986811,1.958987751871396,0.032573763902209715,1.219043003167656
systemicdiastolic__minimum,60.03986428571589,445.65063306855143,49.41216723403536,24.56002339937379,49.43351460677206,25.08775045406369,60.16326017361267,443.11620419795616,48.737220071280966,20.361027640282106
systemicdiastolic__number_peaks__n_1,74.52281515854602,31.54059542555477,73.63521035598706,32.64326753820202,74.05196594039569,32.215981295092234,74.65869482254166,32.38012302563763,73.71805661820964,33.08612801880233
systemicdiastolic__partial_autocorrelation__lag_1,0.8610459893944167,0.15484400489788186,0.8597853907016798,0.15464372110738514,0.8588622037772853,0.1571225603883543,0.8524868305690977,0.17418374204489553,0.8555079434580843,0.1723041906672511
systemicdiastolic__partial_autocorrelation__lag_2,0.04995042017727645,0.16093097515857602,0.05441930882489631,0.1701632888485517,0.05497204954436801,0.16429183174060472,0.060679477922160475,0.16916155546616027,0.05993881401420195,0.17032542681070195
systemicdiastolic__partial_autocorrelation__lag_3,0.07099549733395305,0.0998646367091565,0.07288158900977675,0.17910496917751986,0.07204275258408721,0.0994338965680924,0.07312054904875513,0.0996921478968048,0.07170757370378679,0.17797172893142582
systemicdiastolic__partial_autocorrelation__lag_5,0.03764548255495314,0.07416629086461096,0.03839620565870745,0.07829931446018004,0.03440553774056169,0.0746279944253177,0.0366939900102131,0.07587949161839422,0.039041642059507886,0.07853912532296864
systemicdiastolic__partial_autocorrelation__lag_6,0.02285227786649948,0.06815214749719034,0.022382602323882526,0.08861225089873871,0.022565691940638472,0.0709321035717586,0.02134124288794209,0.0693541054520002,0.02364929124324387,0.0881485604795118
systemicdiastolic__partial_autocorrelation__lag_7,0.023875893175541764,0.0943142690990137,0.02441241589849816,0.08229788382678269,0.023034363875347737,0.09290794537854254,0.02453280321477644,0.09399000743665306,0.02313970716576713,0.10543656840057987
systemicdiastolic__partial_autocorrelation__lag_8,0.01601923646904832,0.1110706087135767,0.014436606245995609,0.10827052115643218,0.015741931375300684,0.1099883906218008,0.01778629149657074,0.11072636866942163,0.014059499348132122,0.14317708208175545
systemicdiastolic__partial_autocorrelation__lag_9,0.014814635030980794,0.18425431642116255,0.015418480173167132,0.11785763862770325,0.012732467106722316,0.18155974084539872,0.015117676892708638,0.18320142924940627,0.014273040365120096,0.2090451020019804
systemicdiastolic__percentage_of_reoccurring_datapoints_to_all_datapoints,0.7786266710860751,0.27748189626002706,0.7727498844197976,0.28259239595174435,0.7753380916604133,0.28020508443913794,0.7749795554909455,0.2793139249799808,0.7746374831493515,0.2834351674355969
systemicdiastolic__percentage_of_reoccurring_values_to_all_values,0.5216418056640458,0.2301364712782507,0.5196565419641612,0.23386384660308054,0.520400715017295,0.23301180379825825,0.5189889060048475,0.2333029868949017,0.5204996555108691,0.23577249650228846
systemicdiastolic__permutation_entropy__dimension_3__tau_1,1.5264216323710118,0.4592583977518971,1.5132830948542793,0.4751197871541208,1.5237811462005642,0.4586262086461872,1.5263527985424952,0.453816613219936,1.513010525964829,0.4733676809978735
systemicdiastolic__permutation_entropy__dimension_4__tau_1,2.61214842049289,0.8024803052346607,2.5881591447344547,0.8294418046558151,2.6065003365705697,0.8020011871324975,2.611058806611973,0.7957508529108465,2.5872785344997986,0.8279586926815485
systemicdiastolic__permutation_entropy__dimension_5__tau_1,3.7355717957144177,1.1686887290531829,3.700561054894555,1.20692015734968,3.7265433839754,1.1689536430105212,3.733852124040805,1.1616041443756526,3.699663773607941,1.2059814032553515
systemicdiastolic__permutation_entropy__dimension_6__tau_1,4.596536605375548,1.445258107819117,4.553393129180237,1.4913662557036316,4.584060207673865,1.4457888406635775,4.592829836015414,1.4374179724977079,4.55178933224021,1.4910754113789693
systemicdiastolic__permutation_entropy__dimension_7__tau_1,5.046520302754928,1.5747726505381323,5.000216829301782,1.6238968209951503,5.032349919964616,1.5740603621034368,5.041574411468581,1.5657659836879412,4.997661290986754,1.6240552970154185
systemicdiastolic__quantile__q_0.1,68.7397147448727,515.8382442615466,55.4854928851657,24.932159040543763,55.701699430878236,25.32612248546207,68.81434544242362,512.837019056157,54.93771068581401,19.567751849476714
systemicdiastolic__quantile__q_0.2,73.01425113197905,585.518691255291,57.58557308975522,26.2761333862708,57.793155041467095,26.4539158986795,73.13216851769113,582.0563544448338,56.96952637582877,19.959402813079226
systemicdiastolic__quantile__q_0.3,76.7367443448913,653.2162727681117,59.71464740286299,48.94146124001254,59.92159220378944,48.481464808798314,77.33516964544005,650.5387187542425,59.02369371561296,44.94500210298334
systemicdiastolic__quantile__q_0.9,99.71589396263832,993.6812408855783,82.23320263696705,429.12505456297316,82.0912480936576,422.09742576645095,110.1457124125578,1074.4057948845398,81.0354983042908,425.0144693480892
systemicdiastolic__ratio_value_number_to_time_series_length,0.35111804711572664,0.27320984119762537,0.35697488056711346,0.2774000891586399,0.3534292154126855,0.27481369247772075,0.3536875836710461,0.2756771717190103,0.352671512369294,0.2779710817414402
systemicdiastolic__root_mean_square,85.68079024675411,786.0977994359714,69.57939475155389,240.6353464235816,69.56114320169148,236.73686399294888,91.36290163292307,816.2206729329703,68.72198288248761,237.81786150164643
systemicdiastolic__sample_entropy,0.6366465961064296,0.4072720745719882,0.6166166337926983,0.4059571812568124,0.6258339150383907,0.4074858869919033,0.6224408327707306,0.4067005361411873,0.6116460742284736,0.4021570202676818
systemicdiastolic__skewness,1.3280697690550145,2.325008917044567,1.3608157303054245,2.3070375481005976,1.3723123510160795,2.3006320760966337,1.4472147817865542,2.5433567998493154,1.4263418437849773,2.4463735926776757
systemicdiastolic__spkt_welch_density__coeff_2,43166.58630578912,1505041.2183076474,60964.58300377918,2662588.8667465937,58780.043379084535,2618723.337106087,99717.82185116877,3032732.253824925,60242.144836311054,2642681.065771784
systemicdiastolic__spkt_welch_density__coeff_5,932.2245923163144,5205.81477297421,1230.4359531634536,15012.20761327035,1189.6967999530941,14682.240294000909,1387.098315140969,15458.12574065032,1227.7547723314924,15023.242755979363
systemicdiastolic__spkt_welch_density__coeff_8,516.1828110165177,2286.6346065976304,610.6974467708658,3016.089488649777,579.499143545447,2705.335186184837,604.4572028097148,2924.827202840893,519.9182982873076,2398.2581031523378
systemicdiastolic__sum_of_reoccurring_data_points,19847.63564797015,8027.850355938135,19720.20590233926,8296.37918211883,19715.377962380502,8119.37425751326,19835.33535770315,8267.008201642326,19682.475780024473,8268.033201400493
systemicdiastolic__sum_of_reoccurring_values,3349.336019911864,2219.988689109269,3365.256624502981,2267.0677824181757,3322.1188274837873,2194.8517768272386,3339.6073187828997,2216.4278328083137,3286.033257903104,2215.7997369856644
systemicdiastolic__sum_values,35356.59462334714,320650.6874138636,28153.460172362647,73227.55446925,28189.195730069383,72062.95487739457,36992.999329879785,326592.1271878178,27807.99779993352,72100.2495832629
systemicdiastolic__time_reversal_asymmetry_statistic__lag_1,118099510.37304172,4355958815.873994,20090846.17524989,1072309771.6391684,19434163.406819373,1054647546.1252877,136294897.12238052,4455480075.844961,19787555.19839144,1064283306.4504801
systemicdiastolic__time_reversal_asymmetry_statistic__lag_2,236325095.12298834,8716921133.450588,39930035.25860178,2134000800.700708,38624888.78611375,2098851221.4665413,272466975.22824705,8913289617.92988,39327198.49101687,2118027339.7786195
systemicdiastolic__time_reversal_asymmetry_statistic__lag_3,354675279.180589,13082828690.733429,59519499.03235909,3185137549.140312,57574056.932151206,3132674426.488977,408516683.978105,13373409317.139206,58620905.5641652,3161296078.306735
systemicdiastolic__variation_coefficient,0.11920683399368065,0.09469484095169088,0.12152818918202594,0.10821714318117027,0.12001803657115526,0.09912404835484843,0.12430098336568135,0.10701481428156903,0.12082020147734272,0.10801796151392357
systemicsystolic__abs_energy,6666827.832122947,2013361.8007205185,6726708.087556611,2158857.64242878,6649321.371325418,2153312.960189193,6740442.04681103,2142612.6265722048,6674678.720350265,2129558.3008493176
systemicsystolic__absolute_sum_of_changes,1245.865102614305,807.2012178615619,1253.9670994044134,959.6042613862393,1259.167992780248,938.8854023191474,1262.707555232238,873.9802686474167,1234.3737208840232,882.1081529108693
"systemicsystolic__agg_autocorrelation__f_agg_""mean""__maxlag_40",0.4143896764359864,0.1996595942563456,0.4175085974866555,0.20744656133650471,0.4131942345328049,0.203227657945168,0.4157902248229563,0.2068843199864944,0.4224095250230886,0.2042734984745901
"systemicsystolic__agg_autocorrelation__f_agg_""median""__maxlag_40",0.3811594130108385,0.22166999457582,0.384006906286892,0.2306383225244193,0.3790668726312413,0.2262355709726129,0.381743372135716,0.2299304437756673,0.3899958158359865,0.22742035443959355
"systemicsystolic__agg_autocorrelation__f_agg_""var""__maxlag_40",0.03910528953861198,0.02982746776711832,0.03995835189147473,0.0317042522955888,0.04034503214941707,0.031700915170049505,0.039834403977838176,0.03174510206429015,0.0395721947400087,0.03103732924000958
"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",130.75677038312915,21.983589086277384,131.20030561708296,23.04059022925866,130.61412975666772,22.965769546280303,131.5546945425238,22.6817656541296,130.52167657999328,22.75100387709823
"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",124.00461215487024,20.80506551279433,124.5007296026567,21.544698201047968,123.82817628535187,21.55001273367283,124.6804870796728,21.462174757697625,123.94630403864795,21.463052398997753
"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",117.76916803191595,20.438558572043462,118.34996594360949,21.009256167794614,117.58381589832443,21.08067482531952,118.43167798733896,21.124868898105603,117.87969230028185,21.04808513416029
"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",38.77659866097977,86.25024351172743,37.80877913742028,85.82795679770946,38.99296789610041,84.62278369487441,41.51174133956199,95.73465471961212,38.21887657740279,86.54420718619006
"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""",142.44710778506553,25.94169530893641,142.83845786489456,27.27553085521527,142.31967745536915,27.006943019653225,143.70879000824385,27.090038801487356,142.12985563274088,27.00322554362951
"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",124.01179766773319,20.42212007081717,124.49577599113682,21.183550705343013,123.82569140747992,21.198667341605212,124.68160148682207,21.077184971826302,123.9785356209863,21.10052598908304
"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",109.36474299087723,20.53516333431803,109.9770641152273,20.9698549839595,109.15469121069175,21.09679041734988,109.99871632339216,21.194023571599477,109.53423131501172,21.117966580712604
"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""",89.82653796671394,161.51231631825243,89.36233843763907,159.06048484869257,91.73278086067505,166.21389576687045,95.9751536065562,179.3786558738051,90.37313057355313,171.32681046439566
"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",128.03959410795736,21.455509713287142,128.50732000656726,22.396525474749236,127.88929944237042,22.364021302322744,128.7874527849798,22.11496334359056,127.89262413411814,22.19551015198995
"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",124.00636809629452,20.85808152664996,124.50305019819277,21.595612045229807,123.83191172556101,21.600742758371453,124.68364960526907,21.514872761245588,123.94824512482155,21.515796480218
"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",120.10906895517168,20.54383016676296,120.6514678420097,21.146191504961315,119.9229956021986,21.197360943772136,120.76001018490295,21.231382422907515,120.1442378713714,21.167273723416397
"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""",23.83930349261003,58.08019931525129,23.685874838735515,61.5272193228149,24.29053790939933,59.41722797689204,26.483890490623946,67.15762965602674,24.09549971152745,61.59911187382482
"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",0.01214640510261462,0.429697165429988,0.011717534848175157,0.4325355946937795,0.0046209615672890255,0.4243817552556015,0.0005991973572600218,0.42945133698033067,0.016498669226390074,0.4316835051537007
"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",0.013601578447234126,0.4731391115968325,0.01288593178109692,0.4726322439802421,0.00546920710507557,0.4685778948345175,0.0025795503349627285,0.4715149899494087,0.016820302378987892,0.4715755181479808
"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",0.012168862433030088,0.4569317509847023,0.00949943263160794,0.4592210309266698,0.004137589735336689,0.4562434701500047,0.002375505374003608,0.4576766080508,0.013353065637396137,0.4559827670014405
"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var""",0.004154076946930742,0.22158020680286625,0.008933916830834429,0.22031882091586724,0.004808136282399969,0.22403980638952395,0.002668445837887405,0.22020397699231872,0.007546568241651806,0.2211168483806479
"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""min""",0.08094781140366883,0.5310099946173346,0.07965373037391753,0.5333421455321713,0.0718820675663913,0.5345095025676114,0.07140380212157257,0.5313065317189906,0.08032835514570427,0.530953312090766
"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""var""",-0.07539056556007102,0.3964337770224688,-0.0708503886540786,0.3905831032717148,-0.07085149718172452,0.3946170308972941,-0.07721314632804276,0.3913384050504411,-0.06820700514778998,0.3925424588696064
"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",0.012533800847861872,0.4269488644190928,0.012110427920062205,0.4290637919078597,0.004801621145615879,0.422203499987494,0.0008293797674149586,0.4264417922899939,0.015905059356247555,0.4283073130412173
"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",0.012779110571913995,0.452925766966377,0.01209871770886032,0.4535441461691871,0.0049592435247086345,0.4488955463053633,0.0019612306683464073,0.452148402011249,0.01575999783969471,0.4522700818835918
"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""",0.012220393999114523,0.44498907209098026,0.010250956890331071,0.4469255205519289,0.004442298411298215,0.4433001242641093,0.0024676859418438554,0.4460531245063817,0.013603592656409506,0.44500962974368535
"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""",0.004302735435383129,0.17441541954039347,0.008496184264429172,0.1728976363869196,0.0048251388593722995,0.17531071610543664,0.003652020731178806,0.17060396077793208,0.0069548165773239065,0.17376319280995756
"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",-0.0019979493664796784,0.5149882574207932,-0.0036597183801162494,0.5307428995399369,-0.01006114674791154,0.5181513952552924,-0.01041715507924917,0.5309595912602134,-0.0006138570635235862,0.5223121813601452
"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""",-0.005909963178580985,0.4745376529835715,-0.009152049316577416,0.4823540601696112,-0.012931752363532736,0.4789712631894151,-0.01148933269641892,0.4841626175587522,-0.005544583297525918,0.482530087625007
"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""",-0.009303269677662995,0.4770841516817829,-0.014246380857263853,0.479030383835489,-0.016305750694335663,0.4816937805666195,-0.01382241652015695,0.4812638478684492,-0.010790123010255382,0.4828411755299529
"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var""",0.2023496367193453,3.7706593210626376,0.2572400153848615,3.890806927058145,0.19929411368175606,3.637955702033056,0.1542217929419415,3.9524029245939056,0.2029969660057791,3.69872382752918
"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""max""",-0.44523977338552734,3.3857886510477377,-0.4364169080154143,3.469309459160654,-0.4911769810890152,3.3450670220207863,-0.5272595488647542,3.5424588013952154,-0.448638055335376,3.4145376286387483
"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""mean""",-0.03735219733031588,2.3065223807487483,-0.05129996761989337,2.3417874224120507,-0.07451167962060391,2.330740476027777,-0.06725923314523828,2.3443056558814943,-0.04568585070220836,2.345236287202017
"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""min""",0.2476599278653917,2.5611235871610982,0.2243784914265713,2.5330101513141767,0.2072550898586218,2.573013822069296,0.228692827208714,2.539060260934841,0.22517634914999346,2.5804281737790804
"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""var""",-0.02428401314060882,34.078731537465394,0.16464426577630809,33.70179482323309,-0.2455032733586401,34.75243182414392,-0.656748618304064,35.409146177264006,-0.20613393224538856,35.26501736482575
"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",-0.0017192543638960484,0.2460361384897551,-0.002772324379756893,0.2529102758141885,-0.005553660754756362,0.248720291545587,-0.005509157018422331,0.2520975417395733,-0.0015033135301888967,0.2502927669080739
"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",-0.0029616912430076537,0.23724968947113675,-0.004576809795804203,0.24114395217326606,-0.00647798466653268,0.23946371810483374,-0.00575165893668828,0.2420681355468632,-0.002785663705377137,0.24124728666077835
"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",-0.004208500219262328,0.2358441343436385,-0.006342966536529379,0.2375778232443966,-0.007396614842763082,0.2380358638530941,-0.006404143040769359,0.23939259475701305,-0.0042414105923407625,0.23934282260060474
"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var""",0.07500108024265889,1.3591984893524125,0.09390320362554867,1.4318480306824384,0.07092589342231193,1.33023372912109,0.05126521622089386,1.3603353867372905,0.07208247453647618,1.3239311719923572
"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",0.1556678539689549,0.10169919913091514,0.15775937529610254,0.10166491162928226,0.1570932109774026,0.0990938256967248,0.1622080017951878,0.10810092158121147,0.15676084164977938,0.10448423953341934
"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""",0.11704158751095207,0.06344748797240189,0.11798178610063435,0.06490944717582893,0.118385746110638,0.06480087531204333,0.12009359909602466,0.06728592417489299,0.11813887723856085,0.06715232175092982
"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",0.12405104666256347,0.06717568090161742,0.12410881660033565,0.06784200593321482,0.12472212536786485,0.06832524844826951,0.12614892363748018,0.06957057143070758,0.12525623791284246,0.07005438176438497
"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""",1.2231279611854864,2.365493300792348,1.2147159995857257,2.2732482176066813,1.202516989591926,2.247607712695028,1.3436249068546922,2.6379507837123044,1.2535194665082994,2.449105778661904
"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""",0.05167345197648762,0.0302806390692575,0.052284293808996365,0.03078399274494425,0.05221149065455485,0.030113968719074482,0.05352737543412495,0.032299507613478745,0.05202890332701875,0.03153273198730465
"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""",0.04400672272146793,0.0235613005865954,0.044260699638390084,0.023932796733559192,0.04444953586535701,0.023938373232188885,0.045045709546713116,0.024775078380236508,0.044263720251038016,0.024673390665555205
"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",0.0447153984664954,0.0236755331677764,0.04472479843584582,0.023959052522219425,0.04505430561379658,0.024171937916275317,0.04544409592911638,0.024571393343148628,0.044918611052214674,0.024677109980251626
"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""",0.3807119475263636,0.7663808400481918,0.3822030571836237,0.7709719479280074,0.37572781885390655,0.728558644795774,0.4246182849865888,0.8578470302569347,0.3936725174878039,0.8111836063145463
systemicsystolic__approximate_entropy__m_2__r_0.1,0.7866488707792153,0.23432022777309255,0.7796411367950213,0.2415753071000458,0.7809913130100087,0.23746150181279735,0.7810933581825807,0.2334098214978061,0.7752984626837353,0.2406928370552749
systemicsystolic__approximate_entropy__m_2__r_0.3,0.6143764161099112,0.2613054968945185,0.5990333479786413,0.2629568525228691,0.6060532109942115,0.2611079787839119,0.6031514006736632,0.2606000638591126,0.5994652713604057,0.2685225201802671
systemicsystolic__approximate_entropy__m_2__r_0.5,0.4022348641696152,0.19158480221203228,0.3906376008931315,0.19172200673701748,0.3956715297379034,0.18939578895641973,0.3944703239845971,0.19134033672980896,0.3908348047336876,0.19522112555737
systemicsystolic__approximate_entropy__m_2__r_0.7,0.279103416340023,0.14004256602851706,0.2710948169440264,0.13969733494958686,0.2748526882092998,0.13767009651715156,0.2734377521466223,0.13938695283858898,0.271087091896584,0.14225426298616806
systemicsystolic__approximate_entropy__m_2__r_0.9,0.2034825313124773,0.10411162822242023,0.1977497242397614,0.10365356656481907,0.200443089349558,0.10203116993082817,0.19929978167151927,0.103427458544844,0.19754602613056232,0.10545201922077732
systemicsystolic__ar_coefficient__coeff_0__k_10,9.883959147761246,8.388594963682051,9.876615752343275,8.75604851615275,9.763824018640614,8.097637218330743,10.042048602376711,8.670757131692586,9.771750502123561,8.693623319068909
systemicsystolic__ar_coefficient__coeff_10__k_10,0.012733447040289905,0.0583771545017726,0.013643306944639132,0.05903556118423355,0.011323628626740773,0.05883480423475328,0.01244028549487214,0.06080839045540973,0.012315497447290744,0.05872681839048266
systemicsystolic__ar_coefficient__coeff_1__k_10,0.8345861529366396,0.24555366012230356,0.838623435003798,0.25648115688573303,0.8372730404207509,0.2546285211648288,0.8222359773596842,0.2616763922504769,0.8349057005986472,0.26771287121618925
systemicsystolic__ar_coefficient__coeff_2__k_10,-0.02673544214635764,0.19573785654851167,-0.025690158065737143,0.1993205166534695,-0.02201561004631182,0.20544224892581267,-0.018217819072262432,0.2045298341699276,-0.0218230519137983,0.2128787050498522
systemicsystolic__ar_coefficient__coeff_3__k_10,0.04291151633073024,0.1185285418250285,0.041549029639140166,0.11803088705060255,0.041303010767979216,0.1164454303108089,0.04341857081925997,0.12133599299276772,0.042717409959291935,0.11921864752451232
systemicsystolic__ar_coefficient__coeff_4__k_10,0.008421171147557464,0.09990338860374258,0.009680011689920671,0.10634447444404944,0.010482143482546023,0.10446206317596554,0.012050015750061984,0.11086223182120908,0.008150874435603899,0.1052941919826463
systemicsystolic__ar_coefficient__coeff_5__k_10,0.016789438449058492,0.08782715731751213,0.013250638706973829,0.09011039859553023,0.011539403795641391,0.09267957298039604,0.015116933371502625,0.09583326226381032,0.01451237305564308,0.09007675706707197
systemicsystolic__ar_coefficient__coeff_6__k_10,0.005647386796436718,0.08231925892532642,0.007151395777131756,0.09463688929655073,0.00698116601882987,0.0936837582026408,0.00675657114323086,0.09573640446237637,0.00575235493712485,0.08570866818256112
systemicsystolic__ar_coefficient__coeff_7__k_10,0.013239365312270268,0.08171022853773173,0.01432500674659346,0.08252577218161672,0.012698839966191734,0.07739343841265366,0.014263054594262725,0.08380916111395481,0.014436352419166246,0.08382059267425572
